Key,Value
Feature.ReportAbuse.Problem.Dating,Dating/Sex
Feature.ReportAbuse.Problem.Hate,Hass
Feature.ReportAbuse.Problem.Links,Externe Links
Feature.ReportAbuse.Problem.Personal,Personenbezogene Daten
Feature.ReportAbuse.Problem.Scamming,Betrug (Scam)
Feature.ReportAbuse.Problem.Spamming,Spam
Feature.ReportAbuse.Problem.Swearing,Schimpfwörter
Feature.ReportAbuse.Problem.Violence,Gewalt
Feature.VerifiedParentalControls.Action.Cancel,Abbrechen
Feature.ReportAbuse.Action.ReturnToExperience,Zurück zur Experience
Feature.ReportAbuse.Label.ReportSubmitted,Meldung eingereicht
Feature.Chat.Label.Connect,
Feature.Chat.Label.RobloxConnect,
Feature.ReportAbuse.Label.AdditionalActions,Was du sonst noch tun kannst
Feature.ReportAbuse.Label.SentInAnotherChat,In einem anderen Chat gesendet
Feature.ReportAbuse.Label.SentPrivately,Privat gesendet
Feature.ReportAbuse.Message.ThankYouReport,"Vielen Dank! Deine Meldung hilft uns dabei, Roblox zu einem sicheren und unterhaltsamen Ort für alle zu machen."
Feature.VerifiedParentalControls.Action.Close,Schließen
Feature.VerifiedParentalControls.Action.GoToSettings,Zu den Einstellungen
Feature.VerifiedParentalControls.Description.SpendingRestrictionWIthoutSettings,"Aufgrund regionaler Einschränkungen benötigst du die Erlaubnis deiner Eltern, um einen Kauf zu tätigen. Bitte öffne Roblox auf unserer Website oder auf einem Begleitgerät, um deine Eltern unter Einstellungen > Ausgaben um Erlaubnis zu bitten."
Feature.VerifiedParentalControls.Description.SpendingRestrictionWithSettings,"Aufgrund regionaler Einschränkungen benötigst du die Erlaubnis deiner Eltern, um einen Kauf zu tätigen. Hol dir die Erlaubnis deiner Eltern unter Einstellungen > Ausgaben."
Feature.VerifiedParentalControls.Label.AskParent,Frage deine Eltern
Common.VerifiedParentalConsent.Action.Cancel,Abbrechen
Common.VerifiedParentalConsent.Action.Close,Schließen
Common.VerifiedParentalConsent.Action.GoToSettings,Zu den Einstellungen
Common.VerifiedParentalConsent.Description.SpendingRestrictionWithoutSettings,"Aufgrund regionaler Einschränkungen benötigst du die Erlaubnis deiner Eltern, um einen Kauf zu tätigen. Bitte öffne Roblox auf unserer Website oder auf einem Begleitgerät, um deine Eltern unter Einstellungen > Ausgaben um Erlaubnis zu bitten."
Common.VerifiedParentalConsent.Description.SpendingRestrictionWithSettings,"Aufgrund regionaler Einschränkungen benötigst du die Erlaubnis deiner Eltern, um einen Kauf zu tätigen. Hol dir die Erlaubnis deiner Eltern unter Einstellungen > Ausgaben."
Common.VerifiedParentalConsent.Label.AskParent,Frage deine Eltern
Feature.ReportAbuse.Action.TextMute,Chats von {name} blockieren
Feature.SettingsHub.Prompt.RestartOnMicAccessChange,"Du musst die App neu starten, damit die Änderungen am Mikrofonzugriff übernommen werden."
CoreScripts.TextChat.MessageStatus.Warning.ModerationTimeout,Du kannst derzeit keine Chats senden. Niemand wird deine Nachrichten sehen.
Features.OnDemandAds.Reward_Notification,Herzlichen Glückwunsch! Du hast dir Folgendes verdient: {REWARD_NAME}!
Feature.Avatar.Label.Front,Vorderseite
Feature.PlayWithReward.Message.ErrorBanner.Body,Diese Belohnung ist derzeit nicht verfügbar. Bitte versuche es erneut.
CoreScripts.TextChat.Notification.Friend.Joined.FriendsRename,Dein Freund {RBX_NAME} ist der Experience beigetreten.
Feature.SettingsHub.Label.SearchForFriendsPlaceholder.FriendsRename,Suche nach Freunden
FriendPlayerPrompt.DoPromptRequestFriendPlayer.FriendsRename,Möchtest du {RBX_NAME} eine Freundschaftanfrage senden?
FriendPlayerPrompt.DoPromptUnfriendPlayer.FriendsRename,Möchtest du {RBX_NAME} aus deiner Freundesliste entfernen?
FriendPlayerPrompt.Label.Unfriend.FriendsRename,Freund entfernen
FriendPlayerPrompt.promptCompletedCallback.AtFriendLimit.FriendsRename,"Du kannst {RBX_NAME} keine Freundschaftsanfrage senden, da dieser Spieler die max. Anzahl an Freunden erreicht hat."
FriendPlayerPrompt.promptCompletedCallback.UnknownError.FriendsRename,Beim Senden der Freundschaftsanfrage an {RBX_NAME} ist ein Fehler aufgetreten. Bitte versuche es später erneut.
FriendPlayerPrompt.Title.SendFriendRequest.FriendsRename,Freundschaftsanfrage senden?
FriendPlayerPrompt.Title.UnfriendPlayer.FriendsRename,Freund entfernen?
