Key,Value
Common.UGCValidation.ErrorLabel.CurveAnim_NotCurveAnimation,الحركة المُشار إليها ليست CurveAnimation. يُرجى التأكد من رفع الحركة بشكل صحيح.
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooFar,في CurveAnimation عند الزمن {time} ثانية، يكون جزء الجسد {bodyPart} على بعد {distance} من الأزرار عن HumanoidRootPart. لا يمكن أن تكون أجزاء الجسد على بعد أكثر من {maxDistance} من الأزرار عن HumanoidRootPart. يُرجى إصلاح الحركة.
Common.UGCValidation.ErrorLabel.CurveAnim_PartTooLow,في CurveAnimation عند الزمن {time} ثانية، يكون جزء الجسد {bodyPart} على ارتفاع {height} من الأزرار عن HumanoidRootPart. لا يمكن أن تكون أجزاء الجسد أسفل {minHeight} من الأزرار من HumanoidRootPart. يُرجى إصلاح الحركة.
Common.UGCValidation.ErrorLabel.CurveAnim_PositionSeparation,تحتوي CurveAnimation على فصل موضعي لأجزاء الجسد. يمكن لجزء LowerTorso فقط تغيير الموضع. يمكن لجميع أجزاء الجسد الأخرى تغيير اتجاهها فقط. يتحرك {bodyPart} مسافة تزيد عن {maxMovement} من الأزرار عن أصله. يُرجى إصلاح الحركة.
Common.UGCValidation.ErrorLabel.CurveAnim_RotationTooFast,في CurveAnimation عند الزمن {time} ثانية، يتحرك جزء الجسد {bodyPart} بسرعة دوران {speed} من الدرجات في الثانية. الحد الأقصى للسرعة هو {maxSpeed} درجة في الثانية. يُرجى إصلاح الحركة.
Common.UGCValidation.ErrorLabel.CurveAnim_SpeedTooFast,في CurveAnimation عند الزمن {time} ثانية، يتحرك جزء الجسد {bodyPart} بسرعة {speed} من الأزرار في الثانية. الحد الأقصى للسرعة هو {maxSpeed} من الأزرار في الثانية. يُرجى إصلاح الحركة.
Common.UGCValidation.ErrorLabel.CurveAnim_SpeedTooFastLegacy,يتحرك جزء الجسد {bodyPart} في CurveAnimation مسافة تزيد عن {maxMovement} من الأزرار بين الإطارات. يُرجى إصلاح الحركة.
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyDescendants,يحتوي CurveAnimation على {count} من العناصر التابعة. الحد الأقصى المسموح به هو {maxAllowed}. يُرجى تقليل عدد العناصر التابعة.
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyKeys,تحتوي CurveAnimation على Curves بها عدد كبير جدًا من المفاتيح. الحد الأقصى لكل Curve هو {maxAllowed}. يُرجى إصلاح الحركة.
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyMarkerCurves,تحتوي CurveAnimation على أكثر من {maxAllowed} من عناصر MarkerCurve. يُرجى التأكد من عدم وجود أكثر من {maxAllowed} من عناصر MarkerCurve التابعة.
Common.UGCValidation.ErrorLabel.CurveAnim_TooManyMarkers,تحتوي CurveAnimation على MarkerCurve به {count} من العلامات. الحد الأقصى لكل MarkerCurve هو {maxAllowed}. يُرجى إصلاح الحركة.
Common.UGCValidation.ErrorLabel.CurveAnim_UnexpectedChild,تحتوي CurveAnimation على عنصر فرعي غير متوقع: {childName}
Common.UGCValidation.ErrorLabel.DynamicHeadCageMisaligned,يجب أن تكون الرؤوس الديناميكية في المتجر محصورة بشكل صحيح بحيث تصطف قمم العينين والفم على القفص مع قمم الشبكة. يرجى تحسين القفص ومحاذاته مع الشبكة.
Common.UGCValidation.ErrorLabel.DynamicHeadHappyNotShown,تعذّر اكتشاف تعبير الابتسامة للرأس الديناميكي. يُرجى ضبط معالم القفص الخاصة بالفم لتتطابق مع موضع الفم على الرأس والتأكد من إمكانية إظهار تعبير الابتسامة.
Common.UGCValidation.ErrorLabel.DynamicHeadLeftEyeNotClose,تعذّر اكتشاف تعبير إغلاق العين اليسرى للرأس الديناميكي. يُرجى ضبط معالم القفص الخاصة بالعين اليسرى لتتطابق مع موضع العين اليسرى على الرأس والتأكد من إمكانية إغلاقها.
Common.UGCValidation.ErrorLabel.DynamicHeadMISSINGCAGE,لا تحتوي الرؤوس الديناميكية في المتجر على أقفاص للرأس. يرجى إنشاء قفص رأس للرأس الديناميكي.
Common.UGCValidation.ErrorLabel.DynamicHeadMouthNotOpen,تعذّر اكتشاف تعبير فتح الفم للرأس الديناميكي. يُرجى ضبط معالم القفص الخاصة بالفم لتتطابق مع موضع الفم على الرأس، والتأكد من إمكانية فتحه.
Common.UGCValidation.ErrorLabel.DynamicHeadNOFACS,يجب أن تكون الرؤوس الديناميكية في المتجر متحركة، لكن هذا الرأس لا يحتوي على بيانات نظام FACS.
Common.UGCValidation.ErrorLabel.DynamicHeadRightEyeNotClose,تعذّر اكتشاف تعبير إغلاق العين اليمنى للرأس الديناميكي. يُرجى ضبط معالم القفص الخاصة بالعين اليمنى لتتطابق مع موضع العين اليمنى على الرأس والتأكد من إمكانية إغلاقها.
Common.UGCValidation.ErrorLabel.DynamicHeadSadNotShown,تعذّر اكتشاف تعبير العبوس للرأس الديناميكي. يُرجى ضبط معالم القفص الخاصة بالفم لتتطابق مع موضع الفم على الرأس والتأكد من إمكانية إظهار تعبير العبوس.
Common.UGCValidation.ErrorLabel.EmissiveMap_NotAllowed,يستخدم هذا الأصل خرائط إضاءة ذاتية متاحة فقط للمصممين في برنامج المصممين الموثوق بهم. يُرجى إزالة محتوى خرائط الإضاءة الذاتية بالكامل أو الانضمام إلى البرنامج قبل الرفع.
Common.UGCValidation.ErrorLabel.EmoteAnimation_InvalidMaxPartTranslationAttribute,تفتقد الحركة المنشورة إلى قيمة صالحة للحد الأقصى لإزاحة الأجزاء. يُرجى إعادة نشر الحركة.
Common.UGCValidation.ErrorLabel.EmoteAnimation_InvalidUGCAttribute,تفتقد الحركة المنشورة إلى علامة حركة تعبيرية صالحة من تصميم المستخدم (UGC). يُرجى إعادة نشر الحركة.
Common.UGCValidation.ErrorLabel.EmoteAnimation_MaxPartTranslationCalcFailed,تعذَّر حساب الحد الأقصى لإزاحة الجزء من بيانات الحركة المنشورة. يُرجى إعادة نشر الحركة.
Common.UGCValidation.ErrorLabel.EmoteAnimation_MaxPartTranslationMismatch,تحدد الحركة المنشورة الحد الأقصى لإزاحة الجزء بمقدار {taggedTranslation} من الأزرار، لكن بيانات الحركة الخاصة بها تُحسب لتكون {calculatedTranslation} من الأزرار. يُرجى إعادة نشر الحركة.
Common.UGCValidation.ErrorLabel.FaceControlsOverrideFACSNotEmpty,يجب أن تكون خاصية InternalOverrideFACSData في FaceControls فارغة عند الرفع.
Common.UGCValidation.ErrorLabel.FacsExpandsHead,تم اكتشاف أن نظام FACS قام بتوسيع حجم رأسك إلى {modPercent}%، لكن تعديل الرأس مخالف لسياسة المتجر المتعلقة بحركات الوجه.
Common.UGCValidation.ErrorLabel.FacsShrinksHead,تم اكتشاف أن نظام FACS قام بتقليص حجم رأسك إلى {modPercent}%، لكن تغيير الرأس مخالف لسياسة المتجر المتعلقة بحركات الوجه.
Common.UGCValidation.ErrorLabel.FailureWithoutReason,فشل التحقُّق لسبب غير معروف. يُرجى المحاولة مرة أخرى أو الإبلاغ عن الأخطاء إذا استمرت هذه المشكلة.
Common.UGCValidation.ErrorLabel.FolderStructureMismatch,تنسيق الملف الذي تم تحميله لا يطابق بنية المجلد المتوقعة. يُرجى المحاولة مرة أخرى أو الإبلاغ عن الأخطاء.
Common.UGCValidation.ErrorLabel.HeadNotDynamic,يجب إعداد الرؤوس الديناميكية في المتجر لتحريك حركات الوجه الأساسية بشكل صحيح، لكن عملية الاكتشاف التي أجريناها لم ترصد تغييرًا كبيرًا.
Common.UGCValidation.ErrorLabel.HrdBone_OutOfBounds,العظم {bonePath} بعيد جدًا عن MeshPart {partName}، يرجى وضعه أقرب إلى حدود حجم MeshPart‏.
Common.UGCValidation.ErrorLabel.HrdBone_TooCloseToParent,العظم {bonePath} قريب جدًا من أصله. اضبط موضع العظم قليلاً.
Common.UGCValidation.ErrorLabel.HrdBone_TransformNotIdentity,يحتوي العظم {bonePath} على خاصية التحويل، ولكن لم يتم تمكين هذه الخاصية بعد لعمليات الرفع إلى المتجر. يرجى إعادة تعيينها إلى إطار CFrame المتطابق.
Common.UGCValidation.ErrorLabel.HrdCheck_BoneNotMappedInHRD,العظم {boneName} مسموح به، ولكن يجب عليك تعيينه بشكل صريح في HumanoidRigDescription أو DigitsRigDescription.
Common.UGCValidation.ErrorLabel.HrdCheck_BoneWithoutHrd,تم العثور على العظم في {bonePath}، ولكن يجب عليك استخدام HumanoidRigDescription لاستخدام العظام.
Common.UGCValidation.ErrorLabel.HrdCheck_DrdInvalidSide,DigitsRigDescription داخل {partName} يجب أن يكون للجانب {expectedSide}، لكن قيمة الخاصية هي {foundSide}.
Common.UGCValidation.ErrorLabel.HrdCheck_DrdWithoutHrd,لا يمكنك تضمين DigitsRigDescription بدون HumanoidRigDescription
Common.UGCValidation.ErrorLabel.HrdCheck_DuplicateInstance,تظهر الحالة {instName} أكثر من مرة، ولكن يجب أن توجد مرة واحدة فقط ضمن تسلسل هرمي للعظام.
Common.UGCValidation.ErrorLabel.HrdCheck_ImproperParent,الحالة {instName} موجودة تحت {parentName}، ولكن استنادًا إلى عظامك الحالية، يجب أن تكون تحت {expectedParentName}.
Common.UGCValidation.ErrorLabel.HrdCheck_TempR15BonesUploadNotAllowed,لم يتم تمكين HumanoidRigDescription والعظام الإضافية لعمليات رفع الجسد حتى الآن.
Common.UGCValidation.ErrorLabel.HrdCheck_UndefinedInstanceInBoneTree,الحالة {instName} من الفئة {className} موجودة في شجرة عظام ولكنها ليست جزءًا من مخطط R15plus المحدد.
Common.UGCValidation.ErrorLabel.HrdImproperJointMapping,تم تعيين المفصل الاختياري {jointName} بشكل غير صحيح في HRD. يجب تعيينه إلى عظم يسمى {boneName}.
Common.UGCValidation.ErrorLabel.HrdMissingStandardJoint,المفصل {jointName} هو مفصل R15 قياسي، لكن ملحق نقطة الاتصال غير متصل بـ HRD. تأكد من أن HRD الموجود تحت الأفاتار الخاص بك مرتبط بـ AttachmentConstraint وليس بـ Motor6d.
Common.UGCValidation.ErrorLabel.HrdProperties_MinAboveMax,تم إعداد نطاق لـ {jointName} في HRD، لكن أحد مكوناته في الحد الأدنى أكبر من الحد الأقصى، وهذا لا يُعد نطاقًا صالحًا.
Common.UGCValidation.ErrorLabel.HrdProperties_OriginOutsideBounds,يحتوي HumanoidRigDescription على OriginOffset خارج الحدود. يجب ألا يحتوي OriginOffset على أي دوران، ويجب أن يكون ضمن {valueMin} و{valueMax}.
Common.UGCValidation.ErrorLabel.HrdProperties_PropertyOutOfRange,تم إعداد {jointName} لخاصية {propertyName} في HRD/DRD إلى {currentValue}. النطاق المقبول هو من {valueMin} إلى {valueMax}.
Common.UGCValidation.ErrorLabel.HrdProperties_UncontainedJoint,تتم الإشارة إلى خاصية HRD {jointName} بواسطة الحالة الموجودة ضمن {foundMeshName}، لكن هذه الخاصية غير مدرجة في القائمة المحتواة. إذا كنت تنشر من Studio ولديك HRD/DRD فقط على مستوى الأفاتار، يُرجى الإبلاغ عن الأخطاء.
Common.UGCValidation.ErrorLabel.HrdTposePosition,يحتوي المفصل {jointName} على موضع TposeAdjustment خارج الحدود المقبولة. يُرجى تقليل الإزاحة بحيث تكون ضمن +-({offsetLimit}).
Common.UGCValidation.ErrorLabel.HrdTposeRotation,يحتوي المفصل {jointName} على موضع TposeAdjustment ينحرف بأكثر من {degLimit} من الدرجات عن الاتجاه المُقترح {expectedOrientation}.
Common.UGCValidation.ErrorLabel.InstanceTagsFound,تحتوي الحالات التالية على وسوم ولكن أصول السوق لا يمكن أن تحتوي على أي وسوم: {ProblematicDescendantPaths}
