Key,Value
Common.UGCValidation.ErrorLabel.DynamicHeadMISSINGCAGE,マーケットプレイスの「動く頭」に頭ケージがありません。「動く頭」に頭ケージを作成してください。
Common.UGCValidation.ErrorLabel.DynamicHeadMouthNotOpen,動く頭の口を開いた表情を検出できません。口のケージのランドマークを調整して、頭の口の位置に合わせ、口が開くようにしてください。
Common.UGCValidation.ErrorLabel.DynamicHeadNOFACS,マーケットプレイス上の「動く頭」はアニメ化されている必要がありますが、この頭にはFACSデータがありません。
Common.UGCValidation.ErrorLabel.DynamicHeadRightEyeNotClose,動く頭の右目を閉じた表情を検出できません。右目のケージのランドマークを調整して、頭の右目の位置に合わせ、閉じられるようにしてください。
Common.UGCValidation.ErrorLabel.DynamicHeadSadNotShown,動く頭のしかめっ面の表情を検出できません。口のケージのランドマークを調整して、頭の口の位置に合わせ、しかめっ面の表情ができるようにしてください。
Common.UGCValidation.ErrorLabel.EmissiveMap_NotAllowed,このアセットは、信頼できるクリエータープログラムのクリエーターのみが利用できるエミッシブマップを使用しています。アップロードする前に、すべてのエミッシブマップコンテンツを削除するか、プログラムに参加してください。
Common.UGCValidation.ErrorLabel.EmoteAnimation_InvalidMaxPartTranslationAttribute,公開されたアニメーションには有効なパーツの最大移動量がありません。アニメーションを再公開してください。
Common.UGCValidation.ErrorLabel.EmoteAnimation_InvalidUGCAttribute,公開されたアニメーションには有効なUGCリアクションマーカーがありません。アニメーションを再公開してください。
Common.UGCValidation.ErrorLabel.EmoteAnimation_MaxPartTranslationCalcFailed,公開されたアニメーションデータからパーツの最大移動量を計算できませんでした。アニメーションを再公開してください。
Common.UGCValidation.ErrorLabel.EmoteAnimation_MaxPartTranslationMismatch,公開されたアニメーションでは、パーツの最大移動量が{taggedTranslation}マスに指定されていますが、アニメーションデータでは{calculatedTranslation}マスと計算されています。アニメーションを再公開してください。
Common.UGCValidation.ErrorLabel.FaceControlsOverrideFACSNotEmpty,アップロード時、FaceControlsのInternalOverrideFACSDataプロパティは空にする必要があります。
Common.UGCValidation.ErrorLabel.FacsExpandsHead,頭部を{modPercent}%に拡大するFACS（表情コーディングシステム）が検出されましたが、頭部の変更は表情アニメーションに関するマーケットプレイスのポリシーに違反します。
Common.UGCValidation.ErrorLabel.FacsShrinksHead,頭部を{modPercent}%に縮小するFACS（表情コーディングシステム）が検出されましたが、頭部の変更は表情アニメーションに関するマーケットプレイスのポリシーに違反します。
Common.UGCValidation.ErrorLabel.FailureWithoutReason,不明な理由で検証に失敗しました。再度お試しいただくか、問題が解決しない場合はバグレポートを開いてください。
Common.UGCValidation.ErrorLabel.FolderStructureMismatch,アップロード形式が期待されるフォルダ構造と一致しません。再度お試しいただくか、バグ報告を提出してください。
Common.UGCValidation.ErrorLabel.HeadNotDynamic,コアとなる顔の動きを適切にアニメーション化するにはマーケットプレイス上の「動く頭」を設定する必要がありますが、当社の検出では顕著な変化は確認されませんでした。
Common.UGCValidation.ErrorLabel.HrdBone_OutOfBounds,骨「{bonePath}」がメッシュパーツ「{partName}」から離れすぎています。メッシュパーツのサイズ境界に近づけてください。
Common.UGCValidation.ErrorLabel.HrdBone_TooCloseToParent,ボーン{bonePath}が親に近すぎます。ボーンの位置を少し調整してください。
Common.UGCValidation.ErrorLabel.HrdBone_TransformNotIdentity,骨「{bonePath}」には変換プロパティが存在しますが、これはまだマーケットプレイスへのアップロードが有効化されていません。これをIdentity CFrameにリセットしてください。
Common.UGCValidation.ErrorLabel.HrdCheck_BoneNotMappedInHRD,骨{boneName}は許可されていますが、「HumanoidRigDescription」または「DigitsRigDescription」で明示的にマッピングする必要があります。
Common.UGCValidation.ErrorLabel.HrdCheck_BoneWithoutHrd,{bonePath}で骨が見つかりましたが、骨を使用するには「HumanoidRigDescription」を使用する必要があります。
Common.UGCValidation.ErrorLabel.HrdCheck_DrdInvalidSide,{partName}内のDigitsRigDescriptionは{expectedSide}側のものであるべきですが、プロパティ値は{foundSide}です。
Common.UGCValidation.ErrorLabel.HrdCheck_DrdWithoutHrd,HumanoidRigDescriptionがない場合、DigitsRigDescriptionを含めることはできません
Common.UGCValidation.ErrorLabel.HrdCheck_DuplicateInstance,インスタンス{instName}は複数回表示されますが、ボーン階層内には1回しか存在できません。
Common.UGCValidation.ErrorLabel.HrdCheck_ImproperParent,インスタンス{instName}は{parentName}の下にありますが、既存の骨格に基づくと、{expectedParentName}の下にあるべきです。
Common.UGCValidation.ErrorLabel.HrdCheck_TempR15BonesUploadNotAllowed,ボディのアップロードに対してHumanoidRigDescriptionと追加のボーンが、まだ有効化されていません。
Common.UGCValidation.ErrorLabel.HrdCheck_UndefinedInstanceInBoneTree,クラス{className}のインスタンス{instName}は骨格ツリー内に存在しますが、定義されたR15plusスキーマの一部ではありません。
Common.UGCValidation.ErrorLabel.HrdImproperJointMapping,オプションのジョイント{jointName}がHRDで正しくマッピングされていません。これは{boneName}という名前のボーンにマッピングする必要があります。
Common.UGCValidation.ErrorLabel.HrdMissingStandardJoint,ジョイント{jointName}は標準のR15ジョイントですが、リグアタッチメントがHRDに接続されていません。アバターの下にあるHRDが、Motor6dではなくAttachmentConstraintにリンクされていることを確認してください。
Common.UGCValidation.ErrorLabel.HrdProperties_MinAboveMax,「{jointName}」にはHRDで設定された範囲がありますが、最小範囲に最大範囲よりも大きいコンポーネントが含まれており、これは有効な範囲ではありません。
Common.UGCValidation.ErrorLabel.HrdProperties_OriginOutsideBounds,HumanoidRigDescriptionのoriginOffsetが範囲外です。OriginOffsetには回転があってはならず、{valueMin}～{valueMax}の範囲内でなければなりません。
Common.UGCValidation.ErrorLabel.HrdProperties_PropertyOutOfRange,「{jointName}」（{propertyName}）は、HRD/DRDで{currentValue}に設定されています。許容範囲は{valueMin}～{valueMax}です。
Common.UGCValidation.ErrorLabel.HrdProperties_UncontainedJoint,HRDプロパティ「{jointName}」は「{foundMeshName}」内のインスタンスによって参照されていますが、これは含まれているリストの一部ではありません。Studioから公開しており、アバターレベルでHRD/DRDのみが存在する場合は、バグ報告を提出してください。
Common.UGCValidation.ErrorLabel.HrdTposePosition,ジョイント{jointName}のTposeAdjustmentの位置が許容範囲外です。オフセットを±({offsetLimit})の範囲内に収まるように減らしてください。
Common.UGCValidation.ErrorLabel.HrdTposeRotation,ジョイント{jointName}のTposeAdjustmentが、推奨される方向の{expectedOrientation}から{degLimit}度以上ずれます。
Common.UGCValidation.ErrorLabel.InstanceTagsFound,以下のインスタンスにはタグが付与されていますが、マーケットプレイスのアセットにはタグを付与できません: {ProblematicDescendantPaths}
Common.UGCValidation.ErrorLabel.InternalError,内部エラーが発生したため、アセットを正しく検証できませんでした。この問題が続く場合は、バグレポートを作成してください。ValidationJobId：{ValidationJobId}
Common.UGCValidation.ErrorLabel.JointRotAtt_Moved,{instPath}は移動されたjointRotationですが、マーケットプレイスへのアップロードではまだこのインスタンスが調整されない可能性があります。位置を{expectedPosition}にリセットしてください。
Common.UGCValidation.ErrorLabel.JointRotAtt_MultipleAttachments,インスタンス「{parentPath}」には、JointRotationの子要素を2つ以上含めることはできません。
Common.UGCValidation.ErrorLabel.JointRotAtt_Rotated,{instPath}は回転したjointRotationですが、マーケットプレイスへのアップロードではまだこのインスタンスが調整されない可能性があります。方向を{expectedOrientation}にリセットしてください。
Common.UGCValidation.ErrorLabel.JointRotAtt_UnrecognizedParent,インスタンス「{parentPath}」にはJointRotationの子要素が存在しますが、これは許可されているR15plusスキーマの一部ではありません。
Common.UGCValidation.ErrorLabel.JointRotAtt_WrongInstanceClass,インスタンス「{instPath}」はJointRotationと名付けられていますが、JointRotationはアタッチメントの子であるアタッチメント専用です。
Common.UGCValidation.ErrorLabel.LCDeformTooLarge,アバターに着せたとき、許容サイズ{maxSize}を超えて重ね着した服が変形します。
Common.UGCValidation.ErrorLabel.LeaderVertsNearCageIslands,まつ毛にRBX_Leaderにスキニングされた頂点があり、これらの頂点が内側のケージの目のランドマークから遠すぎます。RBX_Leaderにスキニングされたすべての頂点を、必ず内側のケージの目の領域の近くに配置してください
Common.UGCValidation.ErrorLabel.MeasureCageMeshDistanceAvatar_CageInsideMesh,身体ケージが身体メッシュと交差しています。身体ケージの頂点の{negtiveSDFPercent}%が身体メッシュ内にあります。
Common.UGCValidation.ErrorLabel.MeasureCageMeshDistanceAvatar_CageTooFar,ケージが頭部メッシュから離れすぎています。頭部ケージとメッシュの間の最大距離は{max_sdf}であり、許容されるしきい値{max_sdf_threshold}を超えています。
Common.UGCValidation.ErrorLabel.MeasureCageMeshDistanceHead_CageInsideMesh,頭部ケージが頭部メッシュと交差しています。頭部ケージの頂点の {negtiveSDFPercent}%が頭部メッシュ内にあります。
Common.UGCValidation.ErrorLabel.MeasureCageMeshDistanceHead_CageTooFar,頭部ケージが頭部メッシュから離れすぎています。頭部ケージとメッシュの間の最大距離は{max_sdf}であり、許容されるしきい値{max_sdf_threshold}を超えています。
Common.UGCValidation.ErrorLabel.MeasureCageMeshDistance_CageInsideMesh,アウターケージがレンダリングメッシュと交差しています。アウターケージの頂点の{negtiveSDFPercent}%がレンダリングメッシュの内側にあります。
Common.UGCValidation.ErrorLabel.MeasureCageMeshDistance_CageTooFar,アウターケージがレンダリングメッシュから離れすぎています。アウターケージとメッシュの間の最大距離は{max_sdf}であり、許容されるしきい値{max_sdf_threshold}を超えています。
Common.UGCValidation.ErrorLabel.MeasureCageRelevancy,修正されたアウターケージの頂点の{outer_cage_face_irrelevant_percent}%がアクセサリに対応していません。アウターケージは必要な場合にのみ動かすようにしてください。
Common.UGCValidation.ErrorLabel.MeasureCageUV,{cage_name}のケージに、正しくないかテンプレートに属さないUV値が{incorrect_uv_count}個あります。ケージのUVを修正してください。
Common.UGCValidation.ErrorLabel.MeasureMeshOutsideOuterCage,アクセサリのメッシュの頂点の{mesh_outside_outer_cage_percent}%が、アウターケージの外側にあります。アクセサリのより多くの部分がケージの間に配置されるように調整してください。
Common.UGCValidation.ErrorLabel.MeshPartBounds_TooLarge,{partName}メッシュの{axis}軸サイズの{currentSize}スタッドが、許可されている個々のパーツの最大サイズ{maxSize}スタッドを超えています。メッシュを縮小してください。
Common.UGCValidation.ErrorLabel.MeshPartBounds_TooSmall,{partName}メッシュ{axis}軸サイズの{currentSize}スタッドが、個々のパーツの最小許容サイズ{minSize}スタッドより小さくなっています。メッシュを拡大してください。
Common.UGCValidation.ErrorLabel.MissingRequiredAttachment,アタッチメント{attName}は、{partName}の子孫要素内に正確に1回だけ存在する必要があります。
Common.UGCValidation.ErrorLabel.NoAttributes,「{RootInstanceName}」（またはその子孫）に属性が含まれています。「{InstanceNameList}」から属性を削除する必要があります。
Common.UGCValidation.ErrorLabel.PropertiesNotSensible,{ClassName}「{InstancePath}}」に無効なプロパティがあります：{ProblematicProperties}。表示されているバイト数の上限を超えています（上限が0の場合、そのプロパティは空である必要があります）。それ以外のプロパティにはNaN/Inf値が含まれているか、デフォルトのサイズ上限を超えています。
Common.UGCValidation.ErrorLabel.RigAttachmentOutOfBounds,「{PartName}」のリグアタッチメント「{AttachmentName}」は、このボディパーツの隣接パーツに接続するジョイント境界の近くに配置する必要があります。現在の位置[{CurrentPosition}]は接続面から離れすぎています。[{ClosestValidPosition}]に近づけてください。
Common.UGCValidation.ErrorLabel.SelectionCountNotOne,Robloxにアセットをアップロードするには、必ず1件のインスタンスと関連したアップロードタイプを選択する必要があります。
Common.UGCValidation.ErrorLabel.SerializedAssetTooLarge,このアセットは大きすぎるためアップロードできません（{sizeBytes}バイト。上限は{maxSizeBytes}バイトです）。サイズを小さくしてから、もう一度お試しください。
Common.UGCValidation.ErrorLabel.TagsFoundOnSingleInstance,{ProblematicDescendantPath}インスタンスにタグを付与することはできません。
Common.UGCValidation.ErrorLabel.TestWorkflowMessageV2,ハブ型翻訳同期処理のE2Eワークフロー検証に使用される、2回目のテストのエラー文字列。
Common.UGCValidation.ErrorLabel.UnallowedFacsJoints,頭部のメッシュパーツには、{jointName}の表情アニメーションが含まれていますが、これはFACS（表情コーディングシステム）では使用できません。このジョイントの名前を変更してから、頭部を再度インポートしてください。
Common.UGCValidation.ErrorLabel.UnallowedJointSkinned,ボディパーツ{partName}が、R15plusスキーマに含まれていない仮想ジョイント{jointName}にスキニングされています。
Common.VerifiedParentalConsent.Action.Cancel,
Common.VerifiedParentalConsent.Action.Close,
Common.VerifiedParentalConsent.Action.GoToSettings,[設定] へ
Common.VerifiedParentalConsent.Description.SpendingRestrictionWithSettings,お住まいの地域の規制により、購入には保護者の方の許可が必要です。[設定] > [課金] で保護者の方の許可をもらってください。　
Common.VerifiedParentalConsent.Description.SpendingRestrictionWithoutSettings,お住まいの地域の規制により、購入には保護者の方の許可が必要です。併用している端末でウェブサイトに行くか、[設定] > [課金] で保護者の方の許可をもらってください。
Common.VerifiedParentalConsent.Label.AskParent,
Common.VisitGame.Label.Play,参加
CommonUI.Controls.Action.Accept,
CommonUI.Controls.Action.Apply,適用
CommonUI.Controls.Action.Back,
CommonUI.Controls.Action.Cancel,
CommonUI.Controls.Action.CloseRoblox,Roblox（ロブロックス）を閉じる
CommonUI.Controls.Action.Confirm,確認
CommonUI.Controls.Action.Done,
CommonUI.Controls.Action.Next,
CommonUI.Controls.Action.OK,
CommonUI.Controls.Action.Refresh,リフレッシュ
CommonUI.Controls.Action.ResetAll,すべてリセット
CommonUI.Controls.Action.Search,サーチ
CommonUI.Controls.Action.ShowMore,もっと表示
CommonUI.Controls.Action.Submit,送信する
CommonUI.Controls.Action.Yes,はい
CommonUI.Controls.Birthdaypicker.Label.Date,日付
CommonUI.Controls.Input.Optional,{inputLabel} （オプション）
CommonUI.Controls.Label.April,4月
CommonUI.Controls.Label.AprilAbbreviated,
CommonUI.Controls.Label.August,8月
CommonUI.Controls.Label.AugustAbbreviated,
CommonUI.Controls.Label.Day,
CommonUI.Controls.Label.December,12月
CommonUI.Controls.Label.DecemberAbbreviated,
CommonUI.Controls.Label.February,2月
CommonUI.Controls.Label.FebruaryAbbreviated,
CommonUI.Controls.Label.ForceUpdateBody,アップデートするにはRobloxを再起動する必要があります。Robloxを再起動してください。
CommonUI.Controls.Label.ForceUpdateTitle,アップデートが必要です
CommonUI.Controls.Label.Friday,金曜日
CommonUI.Controls.Label.FridayAbbreviated,金
CommonUI.Controls.Label.InvalidDateFormat,日付の形式が無効です
CommonUI.Controls.Label.January,1月
CommonUI.Controls.Label.JanuaryAbbreviated,
CommonUI.Controls.Label.July,7月
CommonUI.Controls.Label.June,6月
CommonUI.Controls.Label.LastWeek,先週
CommonUI.Controls.Label.LastYear,昨年
CommonUI.Controls.Label.March,3月
CommonUI.Controls.Label.MarchAbbreviated,
CommonUI.Controls.Label.May,5月
CommonUI.Controls.Label.Monday,月曜日
CommonUI.Controls.Label.MondayAbbreviated,
CommonUI.Controls.Label.Month,
CommonUI.Controls.Label.November,11月
CommonUI.Controls.Label.NovemberAbbreviated,
CommonUI.Controls.Label.October,10月
CommonUI.Controls.Label.OctoberAbbreviated,
CommonUI.Controls.Label.PageCount,{current:int}/{total:int}
CommonUI.Controls.Label.Saturday,土曜日
CommonUI.Controls.Label.SaturdayAbbreviated,土
CommonUI.Controls.Label.SelectDate,日付を選択
CommonUI.Controls.Label.SelectTheTime,時間を選択
CommonUI.Controls.Label.September,9月
CommonUI.Controls.Label.SeptemberAbbreviated,
CommonUI.Controls.Label.Sunday,日曜日
CommonUI.Controls.Label.SundayAbbreviated,
CommonUI.Controls.Label.ThisMonth,今月
CommonUI.Controls.Label.ThisWeek,今週
CommonUI.Controls.Label.ThisYear,今年
CommonUI.Controls.Label.Thursday,木曜日
CommonUI.Controls.Label.ThursdayAbbreviated,木
CommonUI.Controls.Label.Today,今日
CommonUI.Controls.Label.Tuesday,火曜日
CommonUI.Controls.Label.TuesdayAbbreviated,火
CommonUI.Controls.Label.Wednesday,水曜日
CommonUI.Controls.Label.WednesdayAbbreviated,水
CommonUI.Controls.Label.Year,
CommonUI.Controls.NoResultsFound,結果が見つかりません
CommonUI.Features.Action.ClassicUnlockGetTheme,テーマを入手
CommonUI.Features.Action.ClassicUnlockManage,
CommonUI.Features.Action.Close,
CommonUI.Features.Action.Go,実行
CommonUI.Features.Action.LessLowercase,表示を減らす
CommonUI.Features.Action.MoreLowercase,その他
CommonUI.Features.Action.Send,送信
CommonUI.Features.Heading.ClassicUnlock,Robloxの20周年を祝おう！
CommonUI.Features.Heading.GameDetails,バーチャル空間の詳細
CommonUI.Features.Label.About,情報
CommonUI.Features.Label.AboutUs,当社について
CommonUI.Features.Label.AcceptConnection,つながりを承認
CommonUI.Features.Label.AcceptFriend,友達を承認
CommonUI.Features.Label.AddConnection,つながりを追加
CommonUI.Features.Label.AddConnections,
CommonUI.Features.Label.AddFriend,友達を追加
CommonUI.Features.Label.AdjustScreen,スクリーンを調整
CommonUI.Features.Label.AppInformation,アプリ情報
CommonUI.Features.Label.Avatar,アバター
CommonUI.Features.Label.Badges,バッジ
CommonUI.Features.Label.Blog,ブログ
CommonUI.Features.Label.Careers,採用情報
CommonUI.Features.Label.Catalog,Robloxカタログ
CommonUI.Features.Label.ChannelWithChannelName,チャンネル: {channelName}
CommonUI.Features.Label.Charts,ランキング
CommonUI.Features.Label.Chat,チャット
CommonUI.Features.Label.ClassicUnlockDescription,期間限定でクラシックな外観をお楽しみください
CommonUI.Features.Label.ClassicUnlockManagementSnackbar,設定でクラシックテーマを管理
CommonUI.Features.Label.ClientCoreScriptVersion,Client-CoreScript-Version: {clientCoreScriptVersion}
CommonUI.Features.Label.Connect,つながる
CommonUI.Features.Label.Connection,つながり
CommonUI.Features.Label.Connections,
CommonUI.Features.Label.ControllerBar.HoldPrefix,次を長押し：
CommonUI.Features.Label.ControllerBar.Search,
CommonUI.Features.Label.ControllerBar.ToPlaySuffix,プレイ
CommonUI.Features.Label.CreateGames,制作
CommonUI.Features.Label.CreationCenter,制作センター
CommonUI.Features.Label.DevSubs,サブスクリプション
CommonUI.Features.Label.Discover,見つけよう
CommonUI.Features.Label.ForYou,おすすめ
CommonUI.Features.Label.Friends,友達
CommonUI.Features.Label.Game,バーチャル空間
CommonUI.Features.Label.Games,ゲーム
CommonUI.Features.Label.GiftCards,ギフトカードを購入
CommonUI.Features.Label.Groups,コミュニティ
CommonUI.Features.Label.Help,ヘルプ
CommonUI.Features.Label.HelpAndSafety,ヘルプと安全
CommonUI.Features.Label.Home,ホーム
CommonUI.Features.Label.Inventory,持ち物
CommonUI.Features.Label.InviteConnections,つながっている人を招待
CommonUI.Features.Label.JoinConnections,
CommonUI.Features.Label.Learn,学ぶ
CommonUI.Features.Label.Licensing,ライセンス供与
CommonUI.Features.Label.LuobuRiderTerms,Luobuライダー利用規約
CommonUI.Features.Label.LuobuThirdPartyDataUse,サードパーティ共有リスト
CommonUI.Features.Label.Me,自分
CommonUI.Features.Label.Messages,メッセージ
CommonUI.Features.Label.Moments,モーメント
CommonUI.Features.Label.More,
CommonUI.Features.Label.MoreEvents,今後もイベント盛りだくさん！
CommonUI.Features.Label.Newsroom,ニュース
CommonUI.Features.Label.OfficialStore,公式ショップ
CommonUI.Features.Label.Parents,保護者の方へ
CommonUI.Features.Label.Players,人
CommonUI.Features.Label.Premium,プレミアム
CommonUI.Features.Label.Privacy,プライバシー
CommonUI.Features.Label.PrivacyGuidelinesChildren,子供向けプライバシーガイドライン
CommonUI.Features.Label.PrivacyPolicy,
CommonUI.Features.Label.Profile,プロフィール
CommonUI.Features.Label.RM,
CommonUI.Features.Label.Redeem,コードを引き換える
CommonUI.Features.Label.RemoveConnection,友達を削除
CommonUI.Features.Label.ReportLogs,報告ログ
CommonUI.Features.Label.ReportLogsSentenceCase,
CommonUI.Features.Label.Settings,
CommonUI.Features.Label.Startup,スタートアップ
CommonUI.Features.Label.SupportCenter,バーチャル空間サポート履歴
CommonUI.Features.Label.TencentNotice,お知らせ
CommonUI.Features.Label.Terms,規約
CommonUI.Features.Label.TermsOfService,利用規約
CommonUI.Features.Label.TermsOfUse,
CommonUI.Features.Label.Thanks,ありがとうございます
CommonUI.Features.Label.TheHunt,Robloxイベント
CommonUI.Features.Label.Trades,取引
CommonUI.Features.Label.Unchecked,未チェック
CommonUI.Features.Label.VNGMigrationBody,お住まいの地域でRoblox（ロブロックス）を引き続き使用するには、新しいRoblox-VNG アプリをダウンロードし、Robloxのユーザーネームでサインインしてください。
CommonUI.Features.Label.VNGMigrationBodyPC,お住まいの地域でRobloxを引き続き使用するには、新しいRoblox - VNアプリをダウンロードし、Robloxのユーザーネームでログインしてください。
CommonUI.Features.Label.VNGMigrationGoButton,Roblox-VNG アプリへ
CommonUI.Features.Label.VNGMigrationGoButtonPC,Roblox - VNアプリへ
CommonUI.Features.Label.VNGMigrationTip,裏技：Roblox-VNG アプリでもっと簡単にサインインするには [クイックログイン] を選択
CommonUI.Features.Label.VNGMigrationTitle,ロブロックスがRoblox-VNGになりました！
CommonUI.Features.Label.VNGMigrationTitlePC,RobloxがRoblox - VNになりました！
CommonUI.Features.Label.VRFTUX,VR チュートリアル
CommonUI.Features.Label.Version,バージョン
CommonUI.Features.Label.VersionWithNumber,バージョン: {versionNumber}
CommonUI.Features.Label.X,Roblox Plus
CommonUI.Features.Label.sGroups,
CommonUI.Features.Labels.ConnectTo,接続先
CommonUI.Features.Labels.OrYouCan,その他の方法：
CommonUI.Features.Labels.Retry,
CommonUI.Features.Labels.ServerCommunicationError,Robloxサーバーとの通信中にエラーが発生しました。
CommonUI.Features.Labels.With,次のユーザー名で：
CommonUI.Features.NavBar.Build,ビルド
CommonUI.Features.Prompt.ReportLogsQuestion,ローカルログファイルを Backtrace に送信しますか？
CommonUI.Features.Prompt.ReportLogsResult,報告を送信しました。
CommonUI.Features.StudioCTA.Tooltip.Body,Studioを無料でダウンロード！
CommonUI.Features.StudioCTA.Tooltip.Title,ロブロックスで制作を開始
CommonUI.Messages.Action.Apply,
CommonUI.Messages.Action.Dismiss,無視
CommonUI.Messages.Action.OK,
CommonUI.Messages.Action.Reset,リセット
CommonUI.Messages.Action.View,表示
CommonUI.Messages.Label.ActionNotAvailableOnCurrentDevice,この操作は、現在のデバイスにはまだ対応していません。別のデバイスでお試しください。
CommonUI.Messages.Label.ActionNotAvailableOnVRHeadsetDevice,この操作は、ヘッドセットデバイスにはまだ対応していません。別のデバイスでお試しください。
CommonUI.Messages.Label.AgeBlock,このアカウントは年齢制限のため対象外です。
CommonUI.Messages.Label.Alert,アラート
CommonUI.Messages.Label.FeatureNotAvailableForAccount,お持ちのアカウントはこの機能の利用対象外です。
CommonUI.Messages.Label.OR,
CommonUI.Messages.Label.Password,
CommonUI.Messages.Label.ToExitFullscreen,全画面表示を終了
CommonUI.Messages.Message.NoLicenses,ライセンスがありません
CommonUI.Messages.Response.NoResults,結果はありません
CommonUI.Messages.Response.PageError,ページの読み込みエラー
CommonUI.Messages.Response.SomethingWentWrong,何らかの問題が発生しました
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase1,今後、RobloxはAndroid 6と7への対応を終了します。プレイし続けるには、デバイスをAndroid 8以降にアップグレードしてください。
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase2,{date} 以降、RobloxはAndroid 6と7への対応を終了します。プレイし続けるには、デバイスをAndroid 8以降にアップグレードしてください。
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase2Fallback,2025年7月19日以降、RobloxはAndroid 6と7への対応を終了します。プレイし続けるには、デバイスをAndroid 8以降にアップグレードしてください。
CommonUI.Messages.SystemMessage.AndroidDeprecationBodyPhase3,RobloxはAndroid 6と7への対応を終了しています。プレイし続けるには、デバイスをAndroid 8以降にアップグレードしてください。
CommonUI.Messages.SystemMessage.AndroidDeprecationSystemRequirementsLinkLabel,モバイルシステム要件
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase1,要対応: デバイスの更新
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase2,
CommonUI.Messages.SystemMessage.AndroidDeprecationTitlePhase3,
CommonUI.Messages.SystemMessage.DeprecationMobileSystemRequirementsLinkLabel,
CommonUI.Messages.SystemMessage.DeprecationTitle,
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase1,まもなくRobloxは、iOS 13への対応を終了します。プレイし続けるには、デバイスをiOS 14以降にアップグレードしてください。
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase2Fallback,2026年6月5日をもって、RobloxはiOS 13への対応を終了します。プレイし続けるには、デバイスをiOS 14以降にアップグレードしてください。
CommonUI.Messages.SystemMessage.IosDeprecationBodyPhase3,Robloxは、iOS 13への対応を終了しました。プレイし続けるには、デバイスをiOS 14以降にアップグレードしてください。
CommonUI.Messages.SystemMessage.PS4onPS5DeprecationBody,新しくリリースされたPlayStation®5用のRobloxをインストールしてプレイしてください。{date}をもって、PlayStation®5のプレイヤーは、PlayStation®4用のRobloxを利用できなくなります。
CommonUI.Messages.SystemMessage.PS4onPS5DeprecationTitle,RobloxがPlayStation®5で利用可能になりました
CommonUI.Messages.SystemMessage.PS4onPS5HardDeprecationBody,PlayStation®4バージョンのRobloxは、PlayStation®5ではサポートされなくなりました。プレイを続けるには、PlayStation®5用の新しいRobloxアプリをダウンロードしてください。
CommonUI.UserAgreements.Popup.Agree,
CommonUI.UserAgreements.Popup.Agree2,
CommonUI.UserAgreements.Popup.Agreement.Optional,
CommonUI.UserAgreements.Popup.Agreement.OptionalPersonalInformationPolicy,任意の個人情報の収集と処理
CommonUI.UserAgreements.Popup.Agreement.PersonalInformationPolicy,必須個人情報の収集と処理
CommonUI.UserAgreements.Popup.Agreement.PrivacyPolicy,
CommonUI.UserAgreements.Popup.Agreement.Required,必須
CommonUI.UserAgreements.Popup.Agreement.StudioTermsForVNGSKU,Studio規約。 Roblox Corporationによって提供された別のサービス、Roblox Studioを使用してコンテンツを作成またはアップロードするときにあなたとRoblox Corporationの間の規約が適用されます。
CommonUI.UserAgreements.Popup.Agreement.TermsOfService,
CommonUI.UserAgreements.Popup.Agreement.ThirdPartyPersonalInformationPolicy,第三者の個人情報提供
CommonUI.UserAgreements.Popup.Agreement.TransferPersonalInformationPolicy,個人情報の海外移転
CommonUI.UserAgreements.Popup.CheckboxMessage,以下のすべての規約と利用条件を確認済みでこれに同意します
CommonUI.UserAgreements.Popup.ContactCustomerSupport,カスタマーサポートに連絡
CommonUI.UserAgreements.Popup.ConvertToVNCheckboxMessage,以下のすべての規約と条件に同意します
CommonUI.UserAgreements.Popup.ConvertToVNMessage,以下の「同意する」ボタンをクリックするとあなたの国設定がベトナムに変更され、Roblox – VNGアプリに移動して元に戻れなくなります。あなたによるRoblox - VNGアプリの使用は以下の規約に従うことが条件となり、Roblox Corporationの一切の過去の規約に取って代わります。以下を確認して同意してください。
CommonUI.UserAgreements.Popup.DefaultAgreementTitle,更新済み規約
CommonUI.UserAgreements.Popup.FailAndRetryMessage,申し訳ありませんが利用規約への同意で問題が発生しました。もう一度お試しください。
CommonUI.UserAgreements.Popup.KISAConsent.Agreement.TermsOfService,
CommonUI.UserAgreements.Popup.KISAConsent.Agreement.ThirdPartyInfo,
CommonUI.UserAgreements.Popup.KISAConsent.Message,以下の規約を確認し、同意してください。個別の規約に対して同意するかしないかを選択することができます。任意の規約に同意しない場合でもRobloxは引き続きご利用いただけます。
CommonUI.UserAgreements.Popup.KISAConsent.Title,
CommonUI.UserAgreements.Popup.KISAMessage,以下の規約を確認し、同意してください。個別の規約に対して同意する場合としない場合があるかもしれません。任意の規約に同意しない場合でもRobloxを使用することができます。
CommonUI.UserAgreements.Popup.Message,Robloxを使用し続けるには、以下の更新済みの規約に「同意する」を選択してください。未成年者の場合は、親または保護者の方にこれを見せてください。以下の文書で変更がありました。
