Key,Value
Feature.GamePage.QuickLaunch.LaunchError.PurchaseRequired,To visit this experience purchase is required.
Feature.GamePage.QuickLaunch.LaunchError.RequestFailed,Network request failed.
Feature.GamePage.QuickLaunch.LaunchError.TemporarilyUnavailable,This experience cannot be visited at this time.
Feature.GamePass.Heading.PassesForThisGame,Passes
Feature.GamepadDisconnect.Label.Message,"Controller for user ""%s"" has been disconnected, please press '%s' on the controller you would like to continue with."
Feature.GamepadDisconnect.Label.MessageGeneric,"Controller for user ""%s"" has been disconnected. Please reconnect your controller."
Feature.GamepadDisconnect.Label.Title,Missing Controller
Feature.Groups.Action.Cancel,
Feature.Groups.Action.CancelRequest,Cancel request
Feature.Groups.Action.Close,
Feature.Groups.Action.Continue,
Feature.Groups.Action.CreateGroup,Create Community
Feature.Groups.Action.Follow,
Feature.Groups.Action.JoinGroup,Join Community
Feature.Groups.Action.LeaveGroup,Leave Community
Feature.Groups.Action.MakePrimary,Make Primary
Feature.Groups.Action.More,
Feature.Groups.Action.NotNow,
Feature.Groups.Action.RemovePrimary,Remove Primary
Feature.Groups.Action.SeeAll,
Feature.Groups.Action.Unfollow,Unfollow
Feature.Groups.Action.ViewGroup,View Community
Feature.Groups.Description.JoinGroupPending,Your join request is pending review by the community.
Feature.Groups.Description.NotEligibleToJoin,Your account cannot join this community.
Feature.Groups.Description.PremiumMaxGroups,You have joined the maximum number of communities.
Feature.Groups.Description.RequiresAccountTenureTooltipOneDay,You must have an account for 1 day before joining this community.
Feature.Groups.Description.RequiresAccountTenureTooltipOneMonth,You must have an account for 30 days before joining this community.
Feature.Groups.Description.RequiresAccountTenureTooltipOneWeek,You must have an account for 7 days before joining this community.
Feature.Groups.Description.RequiresAccountTenureTooltipThreeDays,You must have an account for 3 days before joining this community.
Feature.Groups.Description.RequiresAccountTenureTooltipThreeMonths,You must have an account for 90 days before joining this community.
Feature.Groups.Heading.Community,
Feature.Groups.Heading.Followers,
Feature.Groups.Heading.Groups,
Feature.Groups.Heading.Members,
Feature.Groups.Heading.MyGroups,My Communities
Feature.Groups.Heading.Primary,Primary
Feature.Groups.Heading.SocialLinksNew,Social links
Feature.Groups.Heading.SocialMedia,Social Media
Feature.Groups.Heading.VerificationRequired,Account Verification Required
Feature.Groups.Heading.Videos,Videos
Feature.Groups.Label.ByOwnerWithFormat,By {ownerName}
Feature.Groups.Label.Follower,follower
Feature.Groups.Label.FollowerCapital,
Feature.Groups.Label.FollowerCapitalPlural,
Feature.Groups.Label.FollowerPlural,followers
Feature.Groups.Label.GroupClosed,Community Closed
Feature.Groups.Label.GroupLocked,This community has been locked
Feature.Groups.Label.Member,Member
Feature.Groups.Label.MemberCapitalPlural,
Feature.Groups.Label.MemberLowerCase,member
Feature.Groups.Label.MemberLowerCasePlural,members
Feature.Groups.Label.Owned,
Feature.Groups.Label.PreviousNames,Previous names
Feature.Groups.Label.SearchMyGroups,Search My Communities
Feature.Groups.Message.BannedFromGroup,You have been banned from this community.
Feature.Groups.Message.GroupClosed,You cannot join a closed community.
Feature.Groups.Message.LoadGroupListError,Unable to load community list.
Feature.Groups.Message.NoGroupsFound,No communities found.
Feature.Groups.Message.NotInAnyGroups,You are not a member of any communities.
Feature.Groups.Message.PinLocked,You cannot perform this action with a locked pin. Unlock your pin in the Account Settings page.
Feature.Groups.Modal.ContentTextHigh,"Verify your account to join this community.

1. Go to Account Info > Verify My Age
2. Complete the verification process"
Feature.Groups.Modal.ContentTextLow,"Verify your account to join this community.

1. Go to Account Info
2. Choose one verification option:
    - Add Phone
    - Add Email
    - Verify My Age
3. Complete the verification process"
Feature.Groups.Modal.ContentTextMedium,"Verify your account to join this community.

1. Go to Account Info
2. Choose one verification option:
    - Add Phone AND Add Email
    - Verify My Age
3. Complete the verification process"
Feature.Groups.Notification.FailedToFollow,Failed to follow profile. Please try again later.
Feature.Groups.Notification.FailedToJoin,Failed to join community. Please try again later.
Feature.Groups.Notification.FailedToLoad,Failed to load community. Please try again later.
Feature.Groups.Notification.Following,Following {groupName}.
Feature.Groups.Notification.GroupDoesNotExist,The community does not exist.
Feature.Groups.Notification.GroupModerated,This community is currently moderated.
Feature.Groups.Notification.JoinRequestPending,Requested to join {groupName}.
Feature.Groups.Notification.Joined,Joined {groupName}.
Feature.Groups.Title.AlreadyFollowing,You are already following {groupName}
Feature.Groups.Title.AlreadyMember,You are already a member of {groupName}
Feature.Groups.Title.Follow,Follow {groupName}
Feature.Groups.Title.Join,Join {groupName}
Feature.Groups.Title.RequestedToJoin,You have already requested to join {groupName}
Feature.Groups.Title.UnableToJoin,Unable to join {groupName}
Feature.Home.ActionSeeAll,
Feature.Home.AddProviderFriendHintTitle,Press Here to Add {provider} Friends!
Feature.Home.Button.Join,
Feature.Home.ClientCacheFallbackBanner.Action.Refresh,
Feature.Home.ClientCacheFallbackBanner.Label.Error,
Feature.Home.ClientCacheFallbackBanner.Label.ErrorRefreshingToastTitle,Please try again
Feature.Home.ClientCacheFallbackBanner.Label.RefreshPageToLoadContents,Refresh page to load contents
Feature.Home.Experiment.Reminders.BodyPositiveVariant,"Remember to keep Roblox safe and fun for everyone. Play fair, and treat other players with respect."
Feature.Home.Experiment.Reminders.BodyShared,"Recently, your account violated Roblox’s rules about {policy_violation}."
Feature.Home.Experiment.Reminders.BodyWarningVariant,"Follow the rules in the Community Standards. If you don't, your account will receive more warnings or suspensions."
Feature.Home.Experiment.Reminders.Button,I understand
Feature.Home.Experiment.Reminders.Title,Remember our Community Guidelines
Feature.Home.Experiment.Reminders.ViolationAdvertising,Prohibited Advertising Practices and Content
Feature.Home.Experiment.Reminders.ViolationAskingForPII,Sharing Personal Information
Feature.Home.Experiment.Reminders.ViolationBullyingAndHarassment,Bullying and Harassment
Feature.Home.Experiment.Reminders.ViolationCheatingAndExploiting,
Feature.Home.Experiment.Reminders.ViolationContestsAndSweepstakes,Illegal / Regulated Goods and Activities
Feature.Home.Experiment.Reminders.ViolationDirectingUsersOffPlatform,Directing Users Off-Platform
Feature.Home.Experiment.Reminders.ViolationDiscriminationAndHate,Discrimination and Hate
Feature.Home.Experiment.Reminders.ViolationDisruptiveAudio,Misusing Roblox Systems
Feature.Home.Experiment.Reminders.ViolationDmca,Intellectual Property Violations
Feature.Home.Experiment.Reminders.ViolationEncouragingDangerousBehavior,"Suicide, Self Injury, and Harmful Behavior"
Feature.Home.Experiment.Reminders.ViolationExtortionAndBlackmail,"Threats, Bullying and Harassment"
Feature.Home.Experiment.Reminders.ViolationIllegalAndRegulatedGoodsAndActivities,Illegal and Regulated Goods and Activities
Feature.Home.Experiment.Reminders.ViolationIpViolation,
Feature.Home.Experiment.Reminders.ViolationIrlDangerousActivities,"Suicide, Self Injury, and Harmful Behavior."
Feature.Home.Experiment.Reminders.ViolationMisleadingImpersonationMisrepresentation,
Feature.Home.Experiment.Reminders.ViolationMisusingRobloxSystems,
Feature.Home.Experiment.Reminders.ViolationOffPlatformSpeechAndBehavior,Harmful Off-Platform Speech and Behavior
Feature.Home.Experiment.Reminders.ViolationPoliticalContent,Political Content
Feature.Home.Experiment.Reminders.ViolationPoliticalContent.V2,Political Figures and Entities
Feature.Home.Experiment.Reminders.ViolationProfanity,Profanity
Feature.Home.Experiment.Reminders.ViolationRealWorldTragedy,Real-World Sensitive Events
Feature.Home.Experiment.Reminders.ViolationRobloxEconomy,Roblox Economy Violations
Feature.Home.Experiment.Reminders.ViolationRomanticContent,Romantic Content
Feature.Home.Experiment.Reminders.ViolationScams,Scams
Feature.Home.Experiment.Reminders.ViolationSexualContent,Sexual Content
Feature.Home.Experiment.Reminders.ViolationSharingYourOwnPii,
Feature.Home.Experiment.Reminders.ViolationSpam,Spam
Feature.Home.Experiment.Reminders.ViolationTerrorismExtremism,Terrorism and Violent Extremism
Feature.Home.Experiment.Reminders.ViolationThreatsOrAbuseOfRobloxEmployeesOrAffiliates,"Threats, Bullying, and Harassment"
Feature.Home.Experiment.Reminders.ViolationTrademark,
Feature.Home.Experiment.Reminders.ViolationViolentContentAndGore,Violent Content and Gore
Feature.Home.Experiment.Reminders.ViolationVirtualCasino,Virtual Casino
Feature.Home.Experiment.TextFilterEducation.General.Body.Pii.Modified,"To avoid losing access to chat, keep your personal info to yourself."
Feature.Home.Experiment.TextFilterEducation.General.Body.Pii.Warning,We had to change or block some of your messages. Remember: keep your personal info to yourself.
Feature.Home.Experiment.TextFilterEducation.General.Body.Respect.Modified,"To avoid losing access to chat, always keep messages respectful."
Feature.Home.Experiment.TextFilterEducation.General.Body.Respect.Warning,We had to change or block some of your messages. Remember: always keep messages respectful.
Feature.Home.Experiment.TextFilterEducation.General.Body.Romance.Modified,"To avoid losing access to chat, stay away from romance or dating."
Feature.Home.Experiment.TextFilterEducation.General.Body.Romance.Warning,We had to change or block some of your messages. Remember: stay away from romance or dating.
Feature.Home.Experiment.TextFilterEducation.General.Body.Spam.Modified,"To avoid losing access to chat, send each message only once."
Feature.Home.Experiment.TextFilterEducation.General.Body.Spam.Warning,We had to change or block some of your messages. Remember: send each message only once.
Feature.Home.Experiment.TextFilterEducation.General.Title.Warning,You’re close to losing chat
Feature.Home.Experiment.TextFilterEducation.Kids.Body.Pii,"Remember: keep your name, school, and where you live to yourself."
Feature.Home.Experiment.TextFilterEducation.Kids.Body.Respect,Remember: Always use kind words.
Feature.Home.Experiment.TextFilterEducation.Kids.Body.Spam,Remember: Send each message only once.
Feature.Home.Experiment.TextFilterEducation.Kids.Title.Modified,We had to change or block some of your messages
Feature.Home.Experiment.TextFilterEducation.Kids.Title.Warning,Your chat could go away
Feature.Home.Heading.JoinYourFriends,Join Your Friends
Feature.Home.HeadingFriends,Friends ({friendCount})
Feature.Home.Label.HappeningNow,Happening now
Feature.Home.PeopleList.ChatWith,Chat with {username}
Feature.Home.Robux,
Feature.InAppBugReporting.Message.AppVersion,Build: {value}
Feature.InAppBugReporting.Message.CommentEmptyError,Details cannot be empty
Feature.InAppBugReporting.Message.CommentLabel,Ticket Description
Feature.InAppBugReporting.Message.CommentPlaceholder,Provide details to help reproduce the issue.
Feature.InAppBugReporting.Message.CommentTooShortError,Details must be at least {minLength} characters long
Feature.InAppBugReporting.Message.DeviceName,Device: {value}
Feature.InAppBugReporting.Message.MinCharacterCount,{currentCount}/{minCount} minimum characters
Feature.InAppBugReporting.Message.Screen,Screen: {value}
Feature.InAppBugReporting.Message.ScreenshotAnnotation,Screenshot Attached
Feature.InAppBugReporting.Message.SystemVersion,OS: {value}
Feature.InAppBugReporting.Message.Title,Give Feedback
Feature.InAppBugReporting.Message.ToastFailure,Feedback submission failed
Feature.InAppBugReporting.Message.ToastSuccess,Feedback submitted successfully
Feature.InExperienceIntervention.Action.LetUsKnow,Let us know
Feature.InExperienceIntervention.Action.Understand,
Feature.InExperienceIntervention.Description.BeRespectful,"In the future, please follow the rules and be respectful."
Feature.InExperienceIntervention.Description.CannotSend,You can't send messages in text chat for {number} minutes.
Feature.InExperienceIntervention.Description.CannotSend1Day,You can't send messages in text chat for 1 day.
Feature.InExperienceIntervention.Description.CannotSend1Hour,You can't send messages in text chat for 1 hour.
Feature.InExperienceIntervention.Description.CannotSend1Min,You can't send messages in text chat for 1 minute.
Feature.InExperienceIntervention.Description.CannotSendDays,You can't send messages in text chat for {number} days.
Feature.InExperienceIntervention.Description.CannotSendHours,You can't send messages in text chat for {number} hours.
Feature.InExperienceIntervention.Description.CantUsePartyChat,"You can’t send messages right now. If you break the rules again, you could lose account access."
Feature.InExperienceIntervention.Description.ChatDisabled,"Due to repeated violations of Roblox’s Community Standards, we’ve temporarily disabled your ability to send messages in chat."
Feature.InExperienceIntervention.Description.ChatIncludes,Your text chat includes:
Feature.InExperienceIntervention.Description.ChatSuspension.Day.Expired,"Your {number}-day suspension from chat has ended. If you break the rules again, you could be banned."
